1080102,1600,160.711,160.711,160.711,160.711
1080103,1600,160.679,160.679,160.679,160.679
1080104,1600,161.393,161.393,161.393,161.393
1080107,1600,161.62,161.62,161.62,161.62
1080108,1600,161.607,161.607,161.607,161.607
1080109,1600,162.233,162.233,162.233,162.233
1080110,1600,161.168,161.168,161.168,161.168
1080111,1600,162.12,162.12,162.12,162.12
1080114,1600,162.274,162.274,162.274,162.274
1080115,1600,163.313,163.313,163.313,163.313
1080116,1600,163.226,163.226,163.226,163.226
1080117,1600,164.108,164.108,164.108,164.108
1080118,1600,164.096,164.096,164.096,164.096
1080121,1600,164.096,164.096,164.096,164.096
1080122,1600,166.017,166.017,166.017,166.017
1080123,1600,166.753,166.753,166.753,166.753
1080124,1600,164.326,164.326,164.326,164.326
1080125,1600,164.978,164.978,164.978,164.978
1080128,1600,164.839,164.839,164.839,164.839
1080129,1600,164.161,164.161,164.161,164.161
1080130,1600,163.383,163.383,163.383,163.383
1080131,1600,164.517,164.517,164.517,164.517
1080201,1600,165.076,165.076,165.076,165.076
1080204,1600,164.576,164.576,164.576,164.576
1080205,1600,165.312,165.312,165.312,165.312
1080206,1600,165.131,165.131,165.131,165.131
1080207,1600,163.859,163.859,163.859,163.859
1080208,1600,164.737,164.737,164.737,164.737
1080211,1600,165.147,165.147,165.147,165.147
1080212,1600,164.423,164.423,164.423,164.423
1080213,1600,164.437,164.437,164.437,164.437
1080214,1600,163.112,163.112,163.112,163.112
1080215,1600,163.583,163.583,163.583,163.583
1080218,1600,83.85,83.85,83.85,83.85
1080219,1600,162.43,162.43,162.43,162.43
1080220,1600,161.978,161.978,161.978,161.978
1080221,1600,163.638,163.638,163.638,163.638
1080222,1600,163.615,163.615,163.615,163.615
1080225,1600,162.339,162.339,162.339,162.339
1080226,1600,162.847,162.847,162.847,162.847
1080227,1600,163.078,163.078,163.078,163.078
1080228,1600,164.609,164.609,164.609,164.609
1080229,1600,166.817,166.817,166.817,166.817
1080303,1600,166.73,166.73,166.73,166.73
1080304,1600,166.232,166.232,166.232,166.232
1080305,1600,165.162,165.162,165.162,165.162
1080306,1600,166.132,166.132,166.132,166.132
1080307,1600,167.1,167.1,167.1,167.1
1080310,1600,168.119,168.119,168.119,168.119
1080311,1600,166.371,166.371,166.371,166.371
1080312,1600,167.857,167.857,167.857,167.857
1080313,1600,167.483,167.483,167.483,167.483
1080314,1600,169.231,169.231,169.231,169.231
1080317,1600,170.587,170.587,170.587,170.587
1080318,1600,168.896,168.896,168.896,168.896
1080319,1600,170.238,170.238,170.238,170.238
1080320,1600,170.632,170.632,170.632,170.632
1080325,1600,168.349,168.349,168.349,168.349
1080326,1600,168.411,168.411,168.411,168.411
1080327,1600,168.011,168.011,168.011,168.011
1080328,1600,168.713,168.713,168.713,168.713
1080331,1600,169.141,169.141,169.141,169.141
1080401,1600,167.563,167.563,167.563,167.563
1080402,1600,167.056,167.056,167.056,167.056
1080403,1600,166.964,166.964,166.964,166.964
1080404,1600,168.273,168.273,168.273,168.273
1080407,1600,167.226,167.226,167.226,167.226
1080408,1600,167.202,167.202,167.202,167.202
1080409,1600,168.349,168.349,168.349,168.349
1080410,1600,167.516,167.516,167.516,167.516
1080411,1600,168.314,168.314,168.314,168.314
1080414,1600,167.954,167.954,167.954,167.954
1080415,1600,167.19,167.19,167.19,167.19
1080416,1600,165.83,165.83,165.83,165.83
1080417,1600,165.394,165.394,165.394,165.394
1080418,1600,165.14,165.14,165.14,165.14
1080421,1600,165.519,165.519,165.519,165.519
1080422,1600,165.675,165.675,165.675,165.675
1080423,1600,165.275,165.275,165.275,165.275
1080424,1600,164.112,164.112,164.112,164.112
1080425,1600,163.68,163.68,163.68,163.68
1080428,1600,164.081,164.081,164.081,164.081
1080429,1600,164.209,164.209,164.209,164.209
1080430,1600,162.073,162.073,162.073,162.073
1080501,1600,161.809,161.809,161.809,161.809
1080502,1600,160.628,160.628,160.628,160.628
1080506,1600,160.201,160.201,160.201,160.201
1080507,1600,160.624,160.624,160.624,160.624
1080508,1600,161.575,161.575,161.575,161.575
1080509,1600,161.913,161.913,161.913,161.913
1080512,1600,161.852,161.852,161.852,161.852
1080513,1600,160.281,160.281,160.281,160.281
1080514,1600,159.906,159.906,159.906,159.906
1080515,1600,160.971,160.971,160.971,160.971
1080516,1600,160.874,160.874,160.874,160.874
1080519,1600,161.046,161.046,161.046,161.046
1080520,1600,161.769,161.769,161.769,161.769
1080521,1600,161.286,161.286,161.286,161.286
1080522,1600,160.183,160.183,160.183,160.183
1080523,1600,161.146,161.146,161.146,161.146
1080527,1600,160.113,160.113,160.113,160.113
1080528,1600,159.13,159.13,159.13,159.13
1080529,1600,158.341,158.341,158.341,158.341
1080530,1600,158.711,158.711,158.711,158.711
1080602,1600,159.76,159.76,159.76,159.76
1080603,1600,160.719,160.719,160.719,160.719
1080604,1600,160.396,160.396,160.396,160.396
1080605,1600,159.381,159.381,159.381,159.381
1080606,1600,160.454,160.454,160.454,160.454
1080609,1600,159.566,159.566,159.566,159.566
1080610,1600,158.266,158.266,158.266,158.266
1080611,1600,158.656,158.656,158.656,158.656
1080612,1600,157.148,157.148,157.148,157.148
1080613,1600,156.641,156.641,156.641,156.641
1080616,1600,156.818,156.818,156.818,156.818
