1020730,1600,81.75,81.9,81.52,81.52
1020731,1600,81.95,82.8,81.9,82.53
1020801,1600,82.54,83.02,82.54,83.0
1020802,1600,83.16,84.1,82.88,83.85
1020805,1600,84.04,84.44,83.85,84.22
1020806,1600,83.87,83.9,83.22,83.5
1020807,1600,83.6,84.14,83.36,83.7
1020808,1600,83.58,83.77,83.36,83.7
1020809,1600,84.0,84.88,84.0,84.88
1020812,1600,85.3,86.7,85.14,85.4
1020813,1600,85.78,86.47,85.37,86.45
1020814,1600,87.46,87.9,86.75,86.78
1020815,1600,86.38,86.5,85.85,86.02
1020816,1600,86.44,86.52,84.82,85.06
1020819,1600,85.05,85.34,84.71,85.32
1020820,1600,85.62,86.29,85.6,86.27
1020821,1600,85.68,86.1,85.63,85.81
1020822,1600,85.55,85.55,85.06,85.06
1020823,1600,85.2,85.95,85.2,85.9
1020826,1600,85.7,86.21,85.67,85.98
1020827,1600,85.4,85.68,85.2,85.44
1020828,1600,86.04,86.18,85.84,85.87
1020829,1600,86.76,86.86,86.35,86.56
1020830,1600,86.75,87.13,86.45,87.08
1020903,1600,87.08,88.04,87.0,88.04
1020904,1600,88.03,88.3,87.84,88.02
1020905,1600,88.57,88.65,87.38,88.5
1020906,1600,87.97,88.19,87.2,87.46
1020909,1600,87.5,87.83,87.26,87.33
1020910,1600,87.17,88.0,87.0,87.75
1020911,1600,87.0,87.3,86.75,87.29
1020912,1600,87.48,88.14,87.47,87.97
1020913,1600,88.33,88.94,88.18,88.78
1020916,1600,89.2,89.22,88.9,88.93
1020917,1600,88.64,89.32,88.36,89.1
1020918,1600,89.16,89.56,89.02,89.12
1020919,1600,89.7,89.77,89.26,89.72
1020920,1600,89.45,89.52,89.06,89.3
1020923,1600,90.0,90.24,89.77,90.1
1020924,1600,90.3,90.94,90.21,90.68
1020925,1600,90.1,90.36,89.26,89.58
1020926,1600,89.05,89.53,88.61,89.37
1020927,1600,89.53,90.04,89.48,90.04
1020930,1600,90.66,90.9,90.08,90.4
1021001,1600,89.16,89.3,88.8,88.94
1021002,1600,89.24,89.48,88.84,89.45
1021003,1600,89.3,89.51,88.8,89.23
1021004,1600,88.4,89.72,88.4,89.51
1021007,1600,89.9,89.96,89.46,89.66
1021008,1600,89.5,90.52,89.36,89.69
1021009,1600,90.3,90.38,89.95,90.15
1021010,1600,90.17,90.17,89.28,89.44
1021011,1600,89.1,89.22,88.06,88.38
1021014,1600,88.5,88.55,88.07,88.25
1021015,1600,87.0,87.3,86.15,86.16
1021016,1600,86.6,86.6,85.89,86.2
1021017,1600,85.14,85.56,85.07,85.15
1021018,1600,85.02,85.39,84.28,85.37
1021021,1600,85.5,85.6,84.5,84.54
1021022,1600,84.85,84.85,84.22,84.3
1021023,1600,84.75,85.2,84.18,84.33
1021024,1600,84.16,85.25,84.08,85.07
1021025,1600,85.35,85.56,85.15,85.38
1021028,1600,85.56,85.64,85.2,85.26
1021029,1600,85.82,86.89,85.77,86.37
1021030,1600,86.37,86.68,86.07,86.34
1021031,1600,86.05,86.86,86.02,86.73
1021101,1600,86.3,86.93,85.25,85.98
1021104,1600,85.48,85.75,85.25,85.6
1021105,1600,85.6,85.6,85.09,85.27
1021106,1600,85.05,86.13,84.91,85.61
1021107,1600,87.05,87.73,86.85,87.73
1021108,1600,88.4,88.65,87.95,88.44
1021111,1600,88.55,88.92,88.4,88.92
1021112,1600,89.15,89.15,88.37,88.41
1021113,1600,88.45,88.69,87.96,88.6
1021114,1600,87.65,87.65,86.76,86.76
1021115,1600,86.54,87.23,86.26,87.11
1021118,1600,87.02,87.63,86.96,87.5
1021119,1600,87.95,88.23,87.51,87.82
1021120,1600,88.2,88.22,86.81,86.96
1021121,1600,86.5,86.5,85.86,86.12
1021122,1600,86.33,86.39,85.88,86.04
1021125,1600,86.0,86.38,85.8,85.88
1021126,1600,86.2,87.02,86.15,86.96
1021127,1600,86.25,86.33,84.96,85.0
1021129,1600,85.16,85.63,85.14,85.55
1021202,1600,84.36,85.4,84.15,85.24
1021203,1600,85.7,85.7,85.12,85.36
